timestamp,cpu_percent,ram_percent,bytes_sent,bytes_recv,process_count,process_list,xmrig_detected,label
2025-11-24T09:50:39.438818,13.42,37.53,19870,270047,120,chrome.exe:4.6:4.0|Code.exe:4.7:1.8|node.exe:2.5:0.8|explorer.exe:1.2:0.4|svchost.exe:0.1:0.7|steam.exe:1.7:0.7,0,0
2025-11-24T07:30:49.438818,16.37,46.83,418,27040,83,chrome.exe:0.1:1.4|Code.exe:2.6:1.9|node.exe:2.3:1.3|explorer.exe:0.9:0.6|svchost.exe:0.8:0.5,0,0
2025-11-24T11:06:39.438818,71.7,65.17,39627,0,157,msbuild.exe:19.2:5.6|cl.exe:4.3:1.7|ffmpeg.exe:17.0:4.8|chrome.exe:1.2:0.9|Code.exe:4.6:1.5|python.exe:13.8:1.9,0,0
2025-11-24T12:07:09.438818,97.25,60.0,20496,46102,144,xmrig.exe:91.7:1.5|chrome.exe:4.6:1.0|svchost.exe:0.5:0.5|explorer.exe:0.4:0.8,1,1
2025-11-24T11:24:09.438818,62.74,45.01,21737,24823,167,msbuild.exe:8.8:4.6|cl.exe:4.8:2.9|ffmpeg.exe:35.3:9.8|chrome.exe:7.4:1.6|Code.exe:1.2:0.8|python.exe:13.1:1.2,0,0
2025-11-24T12:35:19.438818,97.12,28.73,30021,32160,170,xmrig.exe:77.6:2.8|chrome.exe:3.2:0.9|svchost.exe:0.5:0.8|explorer.exe:0.3:0.4,1,1
2025-11-24T10:12:49.438818,43.32,47.01,0,5607,120,chrome.exe:1.5:0.8|Code.exe:1.6:0.9|node.exe:3.2:0.8|explorer.exe:1.8:1.1|svchost.exe:0.5:0.1,0,0
2025-11-24T12:18:09.438818,99.58,76.2,13905,65690,116,xmrig.exe:98.1:1.5|chrome.exe:4.7:1.2|svchost.exe:0.7:0.3|explorer.exe:1.0:0.3,1,1
2025-11-24T12:49:09.438818,97.37,46.72,51858,87055,95,xmrig.exe:76.7:0.6|chrome.exe:0.1:2.7|svchost.exe:0.0:0.1|explorer.exe:0.3:0.4,1,1
2025-11-24T12:43:19.438818,96.43,68.03,11623,49182,165,xmrig.exe:99.2:0.9|chrome.exe:3.1:1.9|svchost.exe:1.1:0.2|explorer.exe:0.6:0.9,1,1
2025-11-24T11:59:29.438818,85.0,65.0,57941,43398,103,xmrig.exe:91.5:2.9|chrome.exe:0.9:2.5|svchost.exe:0.3:0.6|explorer.exe:0.6:0.5,1,1
2025-11-24T08:59:29.438818,24.03,46.09,0,37399,79,chrome.exe:2.6:0.6|Code.exe:3.0:2.4|node.exe:3.2:0.5|explorer.exe:1.0:0.9|svchost.exe:0.3:0.5,0,0
2025-11-24T13:42:59.438818,91.46,29.24,13962,43893,110,xmrig.exe:84.9:1.3|chrome.exe:2.1:2.9|svchost.exe:0.7:0.4|explorer.exe:0.9:0.7,1,1
2025-11-24T08:51:49.438818,31.39,51.27,64618,85890,70,chrome.exe:4.7:1.8|Code.exe:3.2:1.6|node.exe:1.8:1.2|explorer.exe:1.2:1.1|svchost.exe:0.1:0.3,0,0
2025-11-24T09:39:19.438818,50.84,25.0,6107,35838,154,chrome.exe:0.9:1.0|Code.exe:3.5:2.1|node.exe:1.4:1.2|explorer.exe:1.7:0.3|svchost.exe:0.6:0.4,0,0
2025-11-24T11:57:19.438818,95.0,58.33,39003,63142,177,xmrig.exe:87.3:2.2|chrome.exe:3.8:1.3|svchost.exe:0.6:0.1|explorer.exe:0.6:0.8,1,1
2025-11-24T08:44:09.438818,9.97,33.71,6522,20506,76,chrome.exe:5.2:3.9|Code.exe:1.1:0.9|node.exe:0.1:0.8|explorer.exe:0.1:0.3|svchost.exe:0.2:0.5,0,0
2025-11-24T07:50:39.438818,20.16,41.24,9561,17458,93,chrome.exe:6.8:0.9|Code.exe:1.2:1.4|node.exe:3.0:1.6|explorer.exe:0.4:0.6|svchost.exe:0.1:0.8|discord.exe:1.5:0.9,0,0
2025-11-24T09:30:09.438818,35.39,61.59,45452,515108,127,chrome.exe:2.7:2.3|Code.exe:4.2:2.0|node.exe:2.0:1.1|explorer.exe:1.2:1.0|svchost.exe:0.4:0.2|steam.exe:2.4:1.3,0,0
2025-11-24T11:45:29.438818,87.37,59.22,37164,42332,180,xmrig.exe:87.0:2.7|chrome.exe:1.3:1.2|svchost.exe:0.5:0.5|explorer.exe:0.3:0.4,1,1
2025-11-24T13:03:09.438818,85.0,43.37,28496,42002,160,xmrig.exe:87.0:1.9|chrome.exe:1.5:1.8|svchost.exe:0.0:0.3|explorer.exe:0.8:0.7,1,1
2025-11-24T11:15:59.438818,45.0,61.18,20261,16152,144,msbuild.exe:21.7:5.0|cl.exe:11.4:3.5|ffmpeg.exe:33.8:9.5|chrome.exe:6.9:4.8|Code.exe:4.0:2.6,0,0
2025-11-24T08:00:59.438818,30.51,70.0,0,12201,157,chrome.exe:5.1:3.3|Code.exe:1.6:0.9|node.exe:1.4:1.6|explorer.exe:0.9:0.7|svchost.exe:0.5:0.6,0,0
2025-11-24T07:42:49.438818,8.56,25.0,1380,16694,153,chrome.exe:5.4:3.8|Code.exe:1.8:0.9|node.exe:0.9:1.1|explorer.exe:1.1:0.8|svchost.exe:0.5:0.6|discord.exe:1.5:0.6,0,0
2025-11-24T09:36:19.438818,34.49,37.89,2481,5612,107,chrome.exe:6.9:0.6|Code.exe:2.0:1.3|node.exe:2.7:0.9|explorer.exe:1.4:0.5|svchost.exe:1.0:0.7|steam.exe:0.3:1.1,0,0
2025-11-24T08:47:29.438818,5.0,58.15,3307,0,100,chrome.exe:0.8:3.6|Code.exe:3.6:1.6|node.exe:3.9:1.9|explorer.exe:0.1:0.5|svchost.exe:0.0:0.6,0,0
2025-11-24T11:41:19.438818,91.38,75.0,24806,41524,141,xmrig.exe:96.6:1.6|chrome.exe:0.3:1.7|svchost.exe:0.3:0.3|explorer.exe:1.0:0.9,1,1
2025-11-24T07:07:09.438818,48.69,56.51,0,413,105,chrome.exe:6.5:0.5|Code.exe:4.0:2.3|node.exe:1.4:0.6|explorer.exe:1.9:0.5|svchost.exe:0.1:0.2,0,0
2025-11-24T13:16:59.438818,96.82,90.0,32356,53888,180,miner.exe:91.4:0.6|chrome.exe:0.6:1.2|svchost.exe:0.1:0.4,0,1
2025-11-24T07:58:19.438818,43.81,51.79,36582,9883,115,chrome.exe:0.5:1.0|Code.exe:4.2:1.5|node.exe:1.5:1.2|explorer.exe:0.3:0.8|svchost.exe:0.2:0.2,0,0
2025-11-24T07:33:19.438818,27.5,52.39,2776,3283,86,chrome.exe:3.8:1.3|Code.exe:0.4:2.6|node.exe:0.4:0.9|explorer.exe:0.6:0.6|svchost.exe:0.8:0.7,0,0
2025-11-24T11:07:09.438818,71.27,35.0,14992,4784,155,msbuild.exe:12.4:3.4|cl.exe:7.4:2.2|ffmpeg.exe:40.6:9.1|chrome.exe:8.8:2.3|Code.exe:4.9:1.6,0,0
2025-11-24T12:02:39.438818,99.39,54.86,23789,50907,160,xmrig.exe:92.1:2.4|chrome.exe:4.1:2.1|svchost.exe:1.0:0.7|explorer.exe:0.7:0.3,1,1
2025-11-24T07:35:49.438818,42.93,25.0,1475,0,73,chrome.exe:7.6:3.5|Code.exe:2.8:2.0|node.exe:0.4:0.5|explorer.exe:1.6:0.3|svchost.exe:0.1:0.6|steam.exe:0.6:1.1,0,0
2025-11-24T13:44:49.438818,100.0,45.95,16668,55989,109,xmrig.exe:80.5:0.8|chrome.exe:2.2:2.1|svchost.exe:0.7:0.2|explorer.exe:0.9:0.8,1,1
2025-11-24T09:54:39.438818,29.4,48.74,9200,18678,149,chrome.exe:1.7:3.0|Code.exe:2.8:0.8|node.exe:2.7:1.6|explorer.exe:1.6:0.9|svchost.exe:0.2:0.5|steam.exe:1.4:1.3,0,0
2025-11-24T09:18:29.438818,18.65,25.0,67197,34689,157,chrome.exe:4.5:0.7|Code.exe:4.2:1.3|node.exe:0.2:0.7|explorer.exe:0.5:0.4|svchost.exe:0.9:0.5,0,0
2025-11-24T08:42:19.438818,40.73,69.83,302,27884,74,chrome.exe:7.7:1.4|Code.exe:2.0:2.1|node.exe:3.5:1.9|explorer.exe:1.1:0.6|svchost.exe:0.1:0.7|discord.exe:0.5:0.6,0,0
2025-11-24T10:23:29.438818,30.0,40.78,100943,70828,146,chrome.exe:6.5:3.9|Code.exe:2.6:2.3|node.exe:1.0:0.5|explorer.exe:0.2:1.0|svchost.exe:1.0:0.2|steam.exe:2.6:1.0,0,0
2025-11-24T11:19:09.438818,48.49,46.13,86027,144101,119,msbuild.exe:29.2:3.5|cl.exe:13.2:2.2|ffmpeg.exe:28.0:8.3|chrome.exe:4.2:3.2|Code.exe:4.3:1.6,0,0
2025-11-24T13:49:39.438818,98.44,20.0,14553,46823,160,miner.exe:92.4:0.3|chrome.exe:2.5:1.8|svchost.exe:0.3:0.4,0,1
2025-11-24T14:12:39.438818,95.0,73.43,23782,34956,162,xmrig.exe:77.2:2.4|chrome.exe:4.1:2.4|svchost.exe:0.3:0.6|explorer.exe:0.4:0.5,1,1
2025-11-24T12:28:49.438818,88.58,35.9,29215,50489,161,xmrig.exe:80.2:2.4|chrome.exe:0.4:1.4|svchost.exe:0.9:0.5|explorer.exe:0.2:0.9,1,1
2025-11-24T09:56:59.438818,43.36,42.04,7557,4770,147,chrome.exe:7.5:1.7|Code.exe:2.9:1.8|node.exe:3.2:1.8|explorer.exe:1.8:0.5|svchost.exe:0.7:0.3|steam.exe:2.5:1.0,0,0
2025-11-24T09:19:39.438818,15.19,45.41,0,2594,157,chrome.exe:6.3:3.6|Code.exe:4.7:1.2|node.exe:0.5:1.5|explorer.exe:0.9:1.1|svchost.exe:0.7:0.3|steam.exe:1.7:0.6,0,0
2025-11-24T11:28:29.438818,45.0,35.0,4219,80707,120,msbuild.exe:16.3:3.5|cl.exe:6.0:1.1|ffmpeg.exe:22.5:6.0|chrome.exe:2.9:4.1|Code.exe:0.8:1.9,0,0
2025-11-24T07:24:39.438818,29.35,70.0,2745,30179,150,chrome.exe:0.2:2.2|Code.exe:4.8:2.5|node.exe:3.1:1.3|explorer.exe:1.4:0.8|svchost.exe:0.2:0.5,0,0
2025-11-24T11:59:19.438818,95.48,70.18,15220,30813,142,xmrig.exe:86.1:1.1|chrome.exe:3.8:2.3|svchost.exe:0.1:0.4|explorer.exe:0.5:1.0,1,1
2025-11-24T08:01:19.438818,39.25,70.0,141048,0,105,chrome.exe:2.2:1.4|Code.exe:3.7:2.1|node.exe:3.6:1.6|explorer.exe:1.3:0.6|svchost.exe:0.2:0.6|steam.exe:0.5:1.3|discord.exe:2.0:1.5,0,0
2025-11-24T10:56:19.438818,71.84,80.0,70751,493066,144,msbuild.exe:29.0:5.7|cl.exe:6.8:2.6|ffmpeg.exe:27.9:3.9|chrome.exe:9.2:1.8|Code.exe:0.5:1.6|python.exe:5.0:1.1,0,0
2025-11-24T09:34:19.438818,22.63,42.24,7475,10811,90,chrome.exe:6.6:2.6|Code.exe:3.3:1.3|node.exe:1.8:0.6|explorer.exe:1.7:0.6|svchost.exe:0.3:0.5,0,0
2025-11-24T09:03:09.438818,27.72,64.55,39,29958,101,chrome.exe:2.7:2.9|Code.exe:2.5:2.2|node.exe:0.4:1.6|explorer.exe:0.4:0.2|svchost.exe:0.9:0.5|discord.exe:1.5:1.1,0,0
2025-11-24T12:15:39.438818,92.46,40.03,14106,56626,120,miner.exe:76.8:2.0|chrome.exe:2.8:1.6|svchost.exe:0.6:0.1,0,1
2025-11-24T13:12:59.438818,90.88,79.92,39808,76992,108,xmrig.exe:93.5:1.7|chrome.exe:1.6:2.6|svchost.exe:0.8:0.1|explorer.exe:1.0:0.7,1,1
2025-11-24T13:09:09.438818,93.48,62.07,15341,43550,176,xmrig.exe:92.8:2.0|chrome.exe:2.8:2.0|svchost.exe:1.0:0.4|explorer.exe:0.8:0.3,1,1
2025-11-24T09:28:19.438818,25.84,40.36,4142,8284,133,chrome.exe:4.9:2.9|Code.exe:0.2:2.7|node.exe:2.7:1.5|explorer.exe:1.6:0.6|svchost.exe:0.5:0.3,0,0
2025-11-24T13:37:49.438818,98.42,50.19,9489,62577,94,xmrig.exe:76.6:2.0|chrome.exe:1.7:2.8|svchost.exe:0.6:0.8|explorer.exe:0.1:0.5,1,1
2025-11-24T08:49:29.438818,55.18,42.95,2964,47368,145,chrome.exe:3.1:3.4|Code.exe:0.4:1.4|node.exe:2.4:1.1|explorer.exe:1.7:0.6|svchost.exe:0.0:0.2|steam.exe:1.3:0.6,0,0
2025-11-24T10:42:49.438818,89.12,38.14,126747,230656,178,msbuild.exe:24.0:1.9|cl.exe:8.3:1.4|ffmpeg.exe:20.4:7.0|chrome.exe:1.7:4.1|Code.exe:3.3:1.2,0,0
2025-11-24T14:11:59.438818,85.0,72.48,27185,65032,107,xmrig.exe:87.4:2.3|chrome.exe:1.5:2.5|svchost.exe:0.3:0.6|explorer.exe:1.0:0.7,1,1
2025-11-24T09:36:39.438818,9.04,44.85,42835,181820,158,chrome.exe:2.7:1.5|Code.exe:3.2:3.0|node.exe:1.2:0.6|explorer.exe:0.4:1.2|svchost.exe:0.8:0.2,0,0
2025-11-24T12:22:29.438818,79.33,80.48,52889,64877,129,xmrig.exe:78.7:2.6|chrome.exe:3.5:2.5|svchost.exe:1.4:0.7|explorer.exe:0.9:1.0,1,1
2025-11-24T08:06:29.438818,7.09,47.14,64135,220248,73,chrome.exe:3.2:2.2|Code.exe:0.7:1.8|node.exe:1.3:0.3|explorer.exe:1.5:1.2|svchost.exe:0.3:0.6,0,0
2025-11-24T13:56:09.438818,95.87,29.15,49643,70866,134,xmrig.exe:95.3:2.9|chrome.exe:0.1:1.3|svchost.exe:1.0:0.6|explorer.exe:0.0:1.0,1,1
2025-11-24T14:15:09.438818,88.43,82.7,395,37897,99,xmrig.exe:86.3:2.8|chrome.exe:3.3:1.7|svchost.exe:0.5:0.6|explorer.exe:0.1:0.7,1,1
2025-11-24T11:15:49.438818,57.03,46.96,351645,194807,148,msbuild.exe:14.8:3.2|cl.exe:6.8:3.1|ffmpeg.exe:21.3:7.4|chrome.exe:9.1:4.9|Code.exe:4.1:1.4,0,0
2025-11-24T11:46:59.438818,98.86,54.92,37205,70203,145,xmrig.exe:84.1:2.7|chrome.exe:4.7:1.3|svchost.exe:0.3:0.8|explorer.exe:0.7:0.5,1,1
2025-11-24T10:28:19.438818,45.0,78.91,4816,4900,125,msbuild.exe:16.6:2.6|cl.exe:8.1:3.2|ffmpeg.exe:42.2:3.3|chrome.exe:5.9:1.1|Code.exe:3.0:1.6,0,0
2025-11-24T09:30:49.438818,26.89,37.96,35023,187368,133,chrome.exe:4.4:2.4|Code.exe:3.8:1.1|node.exe:3.2:1.6|explorer.exe:1.3:0.4|svchost.exe:0.5:0.4|steam.exe:0.3:1.9,0,0
2025-11-24T08:30:29.438818,33.44,31.8,45963,31794,115,chrome.exe:7.8:1.1|Code.exe:0.3:3.0|node.exe:2.6:1.3|explorer.exe:1.9:0.8|svchost.exe:0.4:0.1|steam.exe:1.5:1.5,0,0
2025-11-24T08:54:59.438818,10.52,69.44,5246,4075,142,chrome.exe:5.2:1.0|Code.exe:2.6:1.2|node.exe:2.5:1.5|explorer.exe:1.0:0.5|svchost.exe:0.5:0.8,0,0
2025-11-24T10:29:29.438818,57.13,41.28,484,23867,185,msbuild.exe:26.3:2.3|cl.exe:13.4:3.3|ffmpeg.exe:37.7:4.4|chrome.exe:4.1:0.9|Code.exe:3.4:2.6,0,0
2025-11-24T08:32:09.438818,18.16,47.72,752,7953,121,chrome.exe:3.8:0.9|Code.exe:0.0:1.9|node.exe:0.6:0.5|explorer.exe:0.8:0.9|svchost.exe:0.1:0.6,0,0
2025-11-24T12:31:59.438818,92.04,79.56,21890,46037,157,xmrig.exe:85.8:1.7|chrome.exe:2.4:2.2|svchost.exe:1.4:0.5|explorer.exe:0.9:1.0,1,1
2025-11-24T10:22:09.438818,37.64,56.32,2627,13574,86,chrome.exe:0.8:2.5|Code.exe:0.6:2.9|node.exe:2.1:1.9|explorer.exe:0.2:1.0|svchost.exe:0.5:0.4,0,0
2025-11-24T09:32:09.438818,25.02,51.22,30872,102643,70,chrome.exe:5.2:3.0|Code.exe:4.1:0.8|node.exe:0.4:0.7|explorer.exe:0.3:0.9|svchost.exe:0.8:0.7,0,0
2025-11-24T08:40:19.438818,16.67,48.07,2892,24595,112,chrome.exe:0.9:1.1|Code.exe:2.1:1.2|node.exe:2.4:1.2|explorer.exe:0.8:1.0|svchost.exe:0.7:0.4|steam.exe:1.9:1.9,0,0
2025-11-24T07:39:49.438818,47.15,65.7,11772,32530,114,chrome.exe:3.7:1.3|Code.exe:1.5:1.9|node.exe:2.5:1.3|explorer.exe:0.0:1.2|svchost.exe:1.0:0.7,0,0
2025-11-24T10:03:19.438818,22.06,29.37,28936,0,104,chrome.exe:3.0:2.1|Code.exe:3.6:2.8|node.exe:2.3:0.8|explorer.exe:0.7:0.7|svchost.exe:0.6:0.7,0,0
2025-11-24T14:07:09.438818,87.64,60.0,26065,31859,95,xmrig.exe:78.7:2.6|chrome.exe:4.2:1.2|svchost.exe:0.3:0.7|explorer.exe:0.6:0.3,1,1
2025-11-24T09:39:49.438818,35.67,70.0,107,5767,119,chrome.exe:0.5:0.7|Code.exe:4.2:2.5|node.exe:2.0:0.4|explorer.exe:1.3:1.0|svchost.exe:0.3:0.8|discord.exe:0.1:0.9,0,0
2025-11-24T13:49:19.438818,94.69,42.43,50200,53259,145,xmrig.exe:79.4:2.9|chrome.exe:0.3:2.0|svchost.exe:0.1:0.4|explorer.exe:0.3:0.8,1,1
2025-11-24T07:59:49.438818,38.07,25.0,51718,31205,143,chrome.exe:6.7:0.9|Code.exe:3.0:1.5|node.exe:0.4:1.1|explorer.exe:0.6:0.6|svchost.exe:0.6:0.6,0,0
2025-11-24T10:16:49.438818,17.85,25.43,380,1022,130,chrome.exe:4.0:3.6|Code.exe:4.1:2.0|node.exe:1.4:0.6|explorer.exe:1.1:0.4|svchost.exe:0.3:0.5|steam.exe:2.1:1.0|discord.exe:1.4:0.8,0,0
2025-11-24T07:26:39.438818,10.16,43.11,41129,10257,135,chrome.exe:3.6:0.7|Code.exe:0.7:1.7|node.exe:2.3:1.2|explorer.exe:1.3:0.5|svchost.exe:0.0:0.3|steam.exe:0.7:0.6,0,0
2025-11-24T11:57:29.438818,98.0,61.46,1111,4984,155,xmrig.exe:82.6:1.8|chrome.exe:1.3:1.1|svchost.exe:0.6:0.2|explorer.exe:0.7:0.2,1,1
2025-11-24T10:20:29.438818,18.35,40.67,92105,221992,75,chrome.exe:7.4:0.7|Code.exe:4.2:2.7|node.exe:0.9:0.4|explorer.exe:0.1:0.9|svchost.exe:0.5:0.2|steam.exe:0.8:0.5,0,0
2025-11-24T10:43:19.438818,67.76,35.0,24924,48815,120,msbuild.exe:29.7:1.6|cl.exe:6.1:2.0|ffmpeg.exe:37.4:8.3|chrome.exe:7.6:1.0|Code.exe:3.3:2.8,0,0
2025-11-24T08:59:09.438818,55.97,53.86,25763,0,76,chrome.exe:7.1:2.9|Code.exe:1.3:1.5|node.exe:1.2:1.7|explorer.exe:1.1:0.4|svchost.exe:0.4:0.1,0,0
2025-11-24T10:11:19.438818,5.0,46.04,936,3159,124,chrome.exe:5.1:1.2|Code.exe:4.7:2.1|node.exe:1.3:0.7|explorer.exe:0.4:1.1|svchost.exe:0.5:0.7|steam.exe:1.1:0.7,0,0
2025-11-24T10:48:09.438818,62.06,43.18,11043,523981,165,msbuild.exe:30.4:1.6|cl.exe:3.6:3.1|ffmpeg.exe:18.3:6.3|chrome.exe:9.8:3.5|Code.exe:4.9:2.8,0,0
2025-11-24T12:33:09.438818,96.65,82.08,9942,52599,173,miner.exe:73.3:1.9|chrome.exe:2.0:1.4|svchost.exe:0.2:0.1,0,1
2025-11-24T08:22:29.438818,16.3,48.59,185638,216832,72,chrome.exe:1.4:1.4|Code.exe:0.5:2.6|node.exe:0.5:1.4|explorer.exe:1.8:0.5|svchost.exe:0.2:0.4,0,0
2025-11-24T12:27:29.438818,97.62,43.01,3973,29896,127,xmrig.exe:92.1:3.0|chrome.exe:3.7:2.7|svchost.exe:1.3:0.5|explorer.exe:0.8:0.6,1,1
2025-11-24T10:34:59.438818,45.0,35.0,15439,23660,136,msbuild.exe:34.5:5.5|cl.exe:14.8:1.2|ffmpeg.exe:33.2:8.4|chrome.exe:3.3:3.8|Code.exe:5.8:1.1,0,0
2025-11-24T13:46:59.438818,90.53,80.96,35827,75750,130,xmrig.exe:91.6:2.7|chrome.exe:0.5:0.8|svchost.exe:0.6:0.3|explorer.exe:0.8:0.3,1,1
2025-11-24T08:29:59.438818,34.38,58.28,6996,13583,98,chrome.exe:5.6:0.7|Code.exe:4.3:1.2|node.exe:2.0:1.0|explorer.exe:2.0:0.9|svchost.exe:0.8:0.8,0,0
2025-11-24T10:55:19.438818,69.34,46.63,95073,263943,184,msbuild.exe:18.4:5.2|cl.exe:4.7:3.7|ffmpeg.exe:25.7:5.9|chrome.exe:2.1:3.9|Code.exe:5.9:1.4,0,0
2025-11-24T10:01:09.438818,63.83,37.53,609,374,83,chrome.exe:6.2:2.3|Code.exe:1.1:1.6|node.exe:2.2:0.4|explorer.exe:1.2:0.5|svchost.exe:0.7:0.6,0,0
2025-11-24T10:08:09.438818,5.0,32.09,58526,188215,104,chrome.exe:7.0:1.4|Code.exe:2.6:2.3|node.exe:2.6:1.3|explorer.exe:0.3:0.2|svchost.exe:0.3:0.4,0,0
2025-11-24T08:06:09.438818,21.12,68.98,2451,34037,99,chrome.exe:3.9:3.9|Code.exe:3.8:0.9|node.exe:1.4:1.1|explorer.exe:0.3:1.1|svchost.exe:0.7:0.3,0,0
2025-11-24T07:32:19.438818,46.7,47.95,31707,120471,145,chrome.exe:5.5:3.5|Code.exe:3.1:1.7|node.exe:2.5:1.6|explorer.exe:1.6:1.0|svchost.exe:0.6:0.5|discord.exe:2.0:0.7,0,0
2025-11-24T12:45:29.438818,90.26,87.08,565,4359,96,xmrig.exe:87.7:1.3|chrome.exe:1.5:2.2|svchost.exe:0.8:0.8|explorer.exe:0.4:0.5,1,1
2025-11-24T09:50:59.438818,5.0,36.58,11461,720,123,chrome.exe:5.6:1.5|Code.exe:3.0:1.6|node.exe:1.0:0.8|explorer.exe:1.2:0.2|svchost.exe:0.5:0.3|steam.exe:0.0:1.3|discord.exe:0.3:1.5,0,0
2025-11-24T09:29:19.438818,25.68,54.35,4762,7692,106,chrome.exe:2.7:1.9|Code.exe:3.1:2.5|node.exe:1.9:1.8|explorer.exe:1.9:1.1|svchost.exe:0.6:0.3,0,0
2025-11-24T11:34:39.438818,90.05,54.15,32065,39713,130,miner.exe:79.0:1.4|chrome.exe:0.9:1.1|svchost.exe:0.4:0.3,0,1
2025-11-24T10:27:29.438818,69.37,78.2,12960,111344,156,msbuild.exe:26.8:5.7|cl.exe:17.1:1.1|ffmpeg.exe:13.8:3.4|chrome.exe:4.7:2.1|Code.exe:1.3:0.5,0,0
2025-11-24T08:31:39.438818,41.91,33.8,0,5973,159,chrome.exe:5.2:3.0|Code.exe:2.8:2.2|node.exe:2.0:0.6|explorer.exe:1.6:0.5|svchost.exe:0.8:0.4,0,0
2025-11-24T13:09:29.438818,91.23,20.0,16483,54491,143,xmrig.exe:79.3:2.7|chrome.exe:2.8:1.2|svchost.exe:0.3:0.4|explorer.exe:0.0:0.4,1,1
2025-11-24T12:15:59.438818,91.3,20.0,8119,30988,116,miner.exe:73.5:1.8|chrome.exe:1.1:1.6|svchost.exe:1.0:0.3,0,1
2025-11-24T12:41:29.438818,85.93,81.25,41165,30110,153,xmrig.exe:91.7:1.8|chrome.exe:1.7:2.7|svchost.exe:1.0:0.6|explorer.exe:0.5:0.9,1,1
2025-11-24T07:08:09.438818,36.08,47.57,0,0,92,chrome.exe:4.1:0.9|Code.exe:3.1:2.7|node.exe:2.0:0.6|explorer.exe:0.7:0.4|svchost.exe:1.0:0.7,0,0
2025-11-24T13:33:49.438818,100.0,32.96,19968,24795,145,xmrig.exe:78.5:1.5|chrome.exe:1.2:2.6|svchost.exe:0.7:0.3|explorer.exe:0.3:0.6,1,1
2025-11-24T13:00:29.438818,91.88,74.2,21639,44032,171,xmrig.exe:92.6:0.9|chrome.exe:1.0:2.6|svchost.exe:1.0:0.5|explorer.exe:0.1:0.6,1,1
2025-11-24T10:07:59.438818,34.69,28.51,6751,38574,107,chrome.exe:6.0:1.6|Code.exe:1.3:1.0|node.exe:3.6:1.3|explorer.exe:0.8:1.1|svchost.exe:0.6:0.6|steam.exe:2.1:1.8,0,0
2025-11-24T08:32:29.438818,27.76,70.0,0,95920,100,chrome.exe:7.6:1.1|Code.exe:0.3:2.4|node.exe:2.2:1.1|explorer.exe:1.7:1.2|svchost.exe:0.4:0.5,0,0
2025-11-24T11:00:59.438818,71.65,35.0,270924,308548,174,msbuild.exe:32.2:5.7|cl.exe:7.5:1.6|ffmpeg.exe:17.1:2.9|chrome.exe:3.9:1.1|Code.exe:0.8:1.6,0,0
2025-11-24T11:02:49.438818,82.83,51.32,6765,42690,178,msbuild.exe:11.8:3.6|cl.exe:5.5:2.4|ffmpeg.exe:15.7:5.1|chrome.exe:8.1:1.5|Code.exe:1.8:1.8|python.exe:9.2:1.2,0,0
2025-11-24T12:06:39.438818,95.0,89.34,26902,34305,169,xmrig.exe:79.5:1.6|chrome.exe:4.7:1.7|svchost.exe:1.4:0.5|explorer.exe:0.6:0.7,1,1
2025-11-24T12:12:59.438818,96.39,84.68,20423,55700,91,xmrig.exe:89.5:2.7|chrome.exe:0.3:2.2|svchost.exe:0.8:0.2|explorer.exe:0.2:0.4,1,1
2025-11-24T09:47:59.438818,39.58,44.8,5124,33003,157,chrome.exe:5.1:0.5|Code.exe:3.5:2.7|node.exe:0.1:0.4|explorer.exe:0.0:0.6|svchost.exe:0.9:0.8,0,0
2025-11-24T13:37:39.438818,87.45,43.47,35159,82232,138,xmrig.exe:90.2:2.1|chrome.exe:3.0:2.2|svchost.exe:1.0:0.3|explorer.exe:0.8:0.5,1,1
2025-11-24T10:30:59.438818,58.69,59.82,3233,13085,123,msbuild.exe:26.9:2.5|cl.exe:12.1:1.2|ffmpeg.exe:35.1:9.9|chrome.exe:5.4:3.1|Code.exe:1.0:2.7|python.exe:7.0:1.4,0,0
2025-11-24T08:52:39.438818,17.84,26.17,1278,0,154,chrome.exe:6.7:2.7|Code.exe:4.7:2.2|node.exe:1.0:1.3|explorer.exe:1.7:0.4|svchost.exe:0.2:0.4|discord.exe:1.0:0.5,0,0
2025-11-24T09:55:09.438818,5.0,56.18,170622,35570,100,chrome.exe:1.9:3.3|Code.exe:0.8:1.0|node.exe:2.6:1.2|explorer.exe:0.1:1.1|svchost.exe:0.2:0.7|steam.exe:0.5:1.8,0,0
2025-11-24T10:01:19.438818,46.03,25.0,159,1891,76,chrome.exe:6.0:3.2|Code.exe:4.6:1.9|node.exe:3.1:1.5|explorer.exe:1.7:0.3|svchost.exe:1.0:0.5|steam.exe:2.7:1.2|discord.exe:1.0:0.7,0,0
2025-11-24T07:59:39.438818,18.03,48.02,331,29835,100,chrome.exe:5.0:2.4|Code.exe:4.9:1.6|node.exe:1.4:1.7|explorer.exe:1.2:1.0|svchost.exe:0.4:0.7,0,0
2025-11-24T07:11:29.438818,37.2,26.54,17687,16848,134,chrome.exe:3.4:3.7|Code.exe:2.2:1.2|node.exe:3.4:1.1|explorer.exe:1.5:1.0|svchost.exe:0.3:0.6,0,0
2025-11-24T09:24:39.438818,10.62,25.0,7594,3695,139,chrome.exe:6.1:1.2|Code.exe:3.4:1.8|node.exe:3.5:0.9|explorer.exe:0.0:0.7|svchost.exe:0.4:0.4|steam.exe:0.4:0.6,0,0
